# Force coefficients
# liftDir       : (-8.71556741e-02 9.96194704e-01 0.00000000e+00)
# dragDir       : (9.96194704e-01 8.71556741e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
508             	-1.06493781e-03	2.68809190e-03	3.60505548e-02	1.69603396e-02	1.90902152e-02
509             	-1.06629613e-03	2.68774433e-03	3.60430151e-02	1.69552114e-02	1.90878037e-02
510             	-1.06818955e-03	2.68706942e-03	3.60338978e-02	1.69487593e-02	1.90851384e-02
511             	-1.06910637e-03	2.68696325e-03	3.60275187e-02	1.69446530e-02	1.90828657e-02
512             	-1.07140630e-03	2.68600898e-03	3.60167582e-02	1.69369728e-02	1.90797854e-02
513             	-1.07310191e-03	2.68549351e-03	3.60084739e-02	1.69311350e-02	1.90773389e-02
514             	-1.07427819e-03	2.68519210e-03	3.60012933e-02	1.69263685e-02	1.90749249e-02
515             	-1.07577137e-03	2.68471586e-03	3.59934355e-02	1.69209464e-02	1.90724891e-02
516             	-1.07777957e-03	2.68394656e-03	3.59834844e-02	1.69139626e-02	1.90695217e-02
517             	-1.07945303e-03	2.68344027e-03	3.59752418e-02	1.69081679e-02	1.90670739e-02
518             	-1.08022035e-03	2.68335238e-03	3.59695214e-02	1.69045404e-02	1.90649811e-02
519             	-1.08232301e-03	2.68250413e-03	3.59592771e-02	1.68973155e-02	1.90619616e-02
520             	-1.08398698e-03	2.68196661e-03	3.59508732e-02	1.68914496e-02	1.90594236e-02
521             	-1.08529624e-03	2.68161765e-03	3.59437389e-02	1.68865732e-02	1.90571657e-02
522             	-1.08663053e-03	2.68123595e-03	3.59362254e-02	1.68814822e-02	1.90547432e-02
523             	-1.08827054e-03	2.68067314e-03	3.59279178e-02	1.68756884e-02	1.90522295e-02
524             	-1.09000544e-03	2.68005642e-03	3.59191223e-02	1.68695557e-02	1.90495666e-02
525             	-1.09142847e-03	2.67964727e-03	3.59118534e-02	1.68644982e-02	1.90473552e-02
526             	-1.09312468e-03	2.67905395e-03	3.59037088e-02	1.68587297e-02	1.90449791e-02
527             	-1.09429416e-03	2.67876941e-03	3.58965573e-02	1.68539845e-02	1.90425728e-02
528             	-1.09621513e-03	2.67801147e-03	3.58873489e-02	1.68474593e-02	1.90398896e-02
529             	-1.09765513e-03	2.67758739e-03	3.58800783e-02	1.68423840e-02	1.90376943e-02
530             	-1.09854803e-03	2.67744563e-03	3.58739539e-02	1.68384289e-02	1.90355250e-02
531             	-1.10035528e-03	2.67673747e-03	3.58649555e-02	1.68321224e-02	1.90328330e-02
532             	-1.10201996e-03	2.67615062e-03	3.58565377e-02	1.68262489e-02	1.90302888e-02
533             	-1.10350051e-03	2.67571559e-03	3.58491802e-02	1.68210896e-02	1.90280906e-02
534             	-1.10424891e-03	2.67561708e-03	3.58437810e-02	1.68176416e-02	1.90261394e-02
535             	-1.10626181e-03	2.67481484e-03	3.58340777e-02	1.68107770e-02	1.90233006e-02
536             	-1.10788948e-03	2.67428517e-03	3.58260402e-02	1.68051306e-02	1.90209096e-02
537             	-1.10916047e-03	2.67393835e-03	3.58191871e-02	1.68004331e-02	1.90187540e-02
538             	-1.11055818e-03	2.67350485e-03	3.58118533e-02	1.67953685e-02	1.90164848e-02
539             	-1.11189953e-03	2.67309416e-03	3.58048218e-02	1.67905113e-02	1.90143104e-02
540             	-1.11380211e-03	2.67237181e-03	3.57958774e-02	1.67841366e-02	1.90117408e-02
541             	-1.11514172e-03	2.67199343e-03	3.57886610e-02	1.67791888e-02	1.90094722e-02
542             	-1.11669585e-03	2.67144203e-03	3.57808935e-02	1.67737509e-02	1.90071426e-02
543             	-1.11779468e-03	2.67116431e-03	3.57745844e-02	1.67694975e-02	1.90050869e-02
544             	-1.11938872e-03	2.67056005e-03	3.57662017e-02	1.67637121e-02	1.90024896e-02
545             	-1.12086884e-03	2.67012585e-03	3.57587043e-02	1.67584833e-02	1.90002210e-02
546             	-1.12159516e-03	2.67001812e-03	3.57534693e-02	1.67551395e-02	1.89983298e-02
547             	-1.12339156e-03	2.66933875e-03	3.57447367e-02	1.67489768e-02	1.89957599e-02
548             	-1.12497164e-03	2.66877645e-03	3.57368041e-02	1.67434304e-02	1.89933737e-02
549             	-1.12615808e-03	2.66846156e-03	3.57304189e-02	1.67390514e-02	1.89913675e-02
550             	-1.12709320e-03	2.66827271e-03	3.57244729e-02	1.67351433e-02	1.89893297e-02
551             	-1.12875595e-03	2.66765822e-03	3.57161128e-02	1.67293004e-02	1.89868123e-02
552             	-1.13019492e-03	2.66719824e-03	3.57087447e-02	1.67241774e-02	1.89845673e-02
553             	-1.13175341e-03	2.66665140e-03	3.57011876e-02	1.67188404e-02	1.89823472e-02
554             	-1.13268768e-03	2.66644971e-03	3.56956486e-02	1.67151366e-02	1.89805120e-02
555             	-1.13432124e-03	2.66585034e-03	3.56875100e-02	1.67094337e-02	1.89780762e-02
556             	-1.13607778e-03	2.66520769e-03	3.56794389e-02	1.67036417e-02	1.89757972e-02
557             	-1.13704606e-03	2.66500778e-03	3.56734497e-02	1.66996788e-02	1.89737709e-02
558             	-1.13837319e-03	2.66457111e-03	3.56664643e-02	1.66948590e-02	1.89716053e-02
559             	-1.13964589e-03	2.66418239e-03	3.56599422e-02	1.66903252e-02	1.89696170e-02
560             	-1.14116798e-03	2.66363207e-03	3.56520038e-02	1.66848339e-02	1.89671699e-02
561             	-1.14255589e-03	2.66321849e-03	3.56448979e-02	1.66798930e-02	1.89650048e-02
562             	-1.14362531e-03	2.66291496e-03	3.56386160e-02	1.66756827e-02	1.89629333e-02
563             	-1.14489678e-03	2.66249311e-03	3.56320168e-02	1.66711116e-02	1.89609052e-02
564             	-1.14610173e-03	2.66214778e-03	3.56252125e-02	1.66665045e-02	1.89587080e-02
565             	-1.14771186e-03	2.66155537e-03	3.56173044e-02	1.66609404e-02	1.89563641e-02
566             	-1.14878361e-03	2.66129695e-03	3.56113091e-02	1.66568709e-02	1.89544382e-02
567             	-1.14981976e-03	2.66098391e-03	3.56055045e-02	1.66529325e-02	1.89525720e-02
568             	-1.15118066e-03	2.66055839e-03	3.55981991e-02	1.66479189e-02	1.89502802e-02
569             	-1.15242338e-03	2.66015243e-03	3.55916594e-02	1.66434063e-02	1.89482531e-02
570             	-1.15384354e-03	2.65967800e-03	3.55843657e-02	1.66383393e-02	1.89460264e-02
571             	-1.15503740e-03	2.65928925e-03	3.55782007e-02	1.66340629e-02	1.89441377e-02
572             	-1.15606463e-03	2.65902922e-03	3.55721545e-02	1.66300126e-02	1.89421419e-02
573             	-1.15763535e-03	2.65842424e-03	3.55642583e-02	1.66244938e-02	1.89397645e-02
574             	-1.15885459e-03	2.65805577e-03	3.55578608e-02	1.66200758e-02	1.89377850e-02
575             	-1.15988924e-03	2.65775103e-03	3.55522956e-02	1.66162586e-02	1.89360370e-02
576             	-1.16096678e-03	2.65746020e-03	3.55462783e-02	1.66121724e-02	1.89341059e-02
577             	-1.16247228e-03	2.65690750e-03	3.55386894e-02	1.66068724e-02	1.89318170e-02
578             	-1.16399436e-03	2.65637828e-03	3.55315497e-02	1.66017805e-02	1.89297692e-02
579             	-1.16493455e-03	2.65613658e-03	3.55259613e-02	1.65980461e-02	1.89279152e-02
580             	-1.16605589e-03	2.65577784e-03	3.55198377e-02	1.65938630e-02	1.89259747e-02
581             	-1.16714748e-03	2.65547173e-03	3.55139982e-02	1.65898516e-02	1.89241466e-02
582             	-1.16842085e-03	2.65504165e-03	3.55071576e-02	1.65851580e-02	1.89219997e-02
583             	-1.16952057e-03	2.65471346e-03	3.55013068e-02	1.65811328e-02	1.89201740e-02
584             	-1.17049492e-03	2.65446270e-03	3.54954649e-02	1.65772375e-02	1.89182274e-02
585             	-1.17213660e-03	2.65380368e-03	3.54873855e-02	1.65715561e-02	1.89158293e-02
586             	-1.17328297e-03	2.65348368e-03	3.54814963e-02	1.65674652e-02	1.89140311e-02
587             	-1.17416029e-03	2.65324296e-03	3.54764115e-02	1.65640455e-02	1.89123660e-02
588             	-1.17552239e-03	2.65278809e-03	3.54696000e-02	1.65592776e-02	1.89103224e-02
589             	-1.17658117e-03	2.65248127e-03	3.54635934e-02	1.65552155e-02	1.89083778e-02
590             	-1.17791403e-03	2.65200754e-03	3.54570034e-02	1.65505877e-02	1.89064157e-02
591             	-1.17895030e-03	2.65171521e-03	3.54515550e-02	1.65468272e-02	1.89047278e-02
592             	-1.18004880e-03	2.65137256e-03	3.54453059e-02	1.65426041e-02	1.89027017e-02
593             	-1.18146618e-03	2.65085291e-03	3.54381627e-02	1.65376152e-02	1.89005475e-02
594             	-1.18232455e-03	2.65066330e-03	3.54330256e-02	1.65341882e-02	1.88988373e-02
595             	-1.18317842e-03	2.65042227e-03	3.54280563e-02	1.65308497e-02	1.88972066e-02
596             	-1.18420374e-03	2.65014036e-03	3.54223276e-02	1.65269601e-02	1.88953676e-02
597             	-1.18570347e-03	2.64955132e-03	3.54147985e-02	1.65216958e-02	1.88931027e-02
598             	-1.18688388e-03	2.64920248e-03	3.54088320e-02	1.65175321e-02	1.88912999e-02
599             	-1.18775409e-03	2.64896363e-03	3.54036671e-02	1.65140795e-02	1.88895876e-02
600             	-1.18879124e-03	2.64862919e-03	3.53980668e-02	1.65102422e-02	1.88878247e-02
601             	-1.19013724e-03	2.64814968e-03	3.53913941e-02	1.65055598e-02	1.88858343e-02
602             	-1.19109427e-03	2.64790443e-03	3.53861999e-02	1.65020057e-02	1.88841942e-02
603             	-1.19184445e-03	2.64772533e-03	3.53815013e-02	1.64989062e-02	1.88825951e-02
604             	-1.19316852e-03	2.64726589e-03	3.53748613e-02	1.64942621e-02	1.88805992e-02
605             	-1.19414520e-03	2.64698275e-03	3.53692194e-02	1.64904645e-02	1.88787549e-02
606             	-1.19538006e-03	2.64653062e-03	3.53631021e-02	1.64861710e-02	1.88769311e-02
607             	-1.19644205e-03	2.64620175e-03	3.53575658e-02	1.64823408e-02	1.88752249e-02
608             	-1.19733040e-03	2.64595618e-03	3.53522696e-02	1.64788044e-02	1.88734652e-02
609             	-1.19856489e-03	2.64552260e-03	3.53459196e-02	1.64743949e-02	1.88715247e-02
610             	-1.19945830e-03	2.64530008e-03	3.53409470e-02	1.64710152e-02	1.88699318e-02
611             	-1.20035588e-03	2.64503053e-03	3.53358128e-02	1.64675505e-02	1.88682623e-02
612             	-1.20145153e-03	2.64469283e-03	3.53299162e-02	1.64635066e-02	1.88664096e-02
613             	-1.20248344e-03	2.64433760e-03	3.53243408e-02	1.64596870e-02	1.88646538e-02
614             	-1.20367068e-03	2.64396962e-03	3.53186100e-02	1.64556343e-02	1.88629757e-02
615             	-1.20446947e-03	2.64376479e-03	3.53137258e-02	1.64523934e-02	1.88613324e-02
616             	-1.20552279e-03	2.64340717e-03	3.53081925e-02	1.64485734e-02	1.88596190e-02
617             	-1.20682842e-03	2.64293810e-03	3.53017803e-02	1.64440617e-02	1.88577186e-02
618             	-1.20773282e-03	2.64270179e-03	3.52968819e-02	1.64407081e-02	1.88561738e-02
619             	-1.20859998e-03	2.64244683e-03	3.52918662e-02	1.64373331e-02	1.88545331e-02
620             	-1.20966456e-03	2.64211411e-03	3.52861637e-02	1.64334173e-02	1.88527464e-02
621             	-1.21072561e-03	2.64175705e-03	3.52804293e-02	1.64294891e-02	1.88509403e-02
622             	-1.21172233e-03	2.64146586e-03	3.52753330e-02	1.64259441e-02	1.88493888e-02
623             	-1.21278734e-03	2.64110773e-03	3.52697019e-02	1.64220636e-02	1.88476383e-02
624             	-1.21374840e-03	2.64082649e-03	3.52647278e-02	1.64186155e-02	1.88461123e-02
625             	-1.21452283e-03	2.64062840e-03	3.52599294e-02	1.64154419e-02	1.88444875e-02
626             	-1.21561713e-03	2.64023696e-03	3.52543884e-02	1.64115771e-02	1.88428114e-02
627             	-1.21684749e-03	2.63981129e-03	3.52482339e-02	1.64072695e-02	1.88409645e-02
628             	-1.21749816e-03	2.63969153e-03	3.52442858e-02	1.64046447e-02	1.88396410e-02
629             	-1.21854034e-03	2.63931856e-03	3.52385239e-02	1.64007216e-02	1.88378023e-02
630             	-1.21956890e-03	2.63900012e-03	3.52333648e-02	1.63971135e-02	1.88362513e-02
631             	-1.22024584e-03	2.63883177e-03	3.52290552e-02	1.63942818e-02	1.88347735e-02
632             	-1.22143112e-03	2.63843792e-03	3.52231150e-02	1.63901264e-02	1.88329886e-02
633             	-1.22263245e-03	2.63800412e-03	3.52171924e-02	1.63859637e-02	1.88312286e-02
634             	-1.22346211e-03	2.63778715e-03	3.52126799e-02	1.63828778e-02	1.88298021e-02
635             	-1.22433869e-03	2.63750659e-03	3.52077147e-02	1.63795187e-02	1.88281960e-02
636             	-1.22525676e-03	2.63723785e-03	3.52027845e-02	1.63761355e-02	1.88266490e-02
637             	-1.22614760e-03	2.63696556e-03	3.51977606e-02	1.63727327e-02	1.88250279e-02
638             	-1.22705636e-03	2.63669146e-03	3.51929810e-02	1.63694342e-02	1.88235469e-02
639             	-1.22807123e-03	2.63634992e-03	3.51876607e-02	1.63657591e-02	1.88219016e-02
640             	-1.22892269e-03	2.63611235e-03	3.51829703e-02	1.63625625e-02	1.88204078e-02
641             	-1.22985129e-03	2.63580924e-03	3.51777456e-02	1.63590215e-02	1.88187241e-02
642             	-1.23084622e-03	2.63549731e-03	3.51727458e-02	1.63555267e-02	1.88172191e-02
643             	-1.23169995e-03	2.63524104e-03	3.51679337e-02	1.63522669e-02	1.88156668e-02
644             	-1.23255007e-03	2.63498762e-03	3.51633612e-02	1.63491305e-02	1.88142307e-02
645             	-1.23361334e-03	2.63462115e-03	3.51578967e-02	1.63453350e-02	1.88125617e-02
646             	-1.23446104e-03	2.63438403e-03	3.51533494e-02	1.63422136e-02	1.88111357e-02
647             	-1.23536927e-03	2.63408847e-03	3.51483532e-02	1.63388074e-02	1.88095459e-02
648             	-1.23630747e-03	2.63380027e-03	3.51434863e-02	1.63354357e-02	1.88080506e-02
649             	-1.23715457e-03	2.63354386e-03	3.51387160e-02	1.63322034e-02	1.88065126e-02
650             	-1.23800972e-03	2.63328637e-03	3.51341929e-02	1.63290868e-02	1.88051062e-02
651             	-1.23899967e-03	2.63295368e-03	3.51290246e-02	1.63255126e-02	1.88035120e-02
652             	-1.23989311e-03	2.63269915e-03	3.51242513e-02	1.63222325e-02	1.88020187e-02
653             	-1.24074599e-03	2.63241714e-03	3.51195525e-02	1.63190303e-02	1.88005222e-02
654             	-1.24169771e-03	2.63212172e-03	3.51147115e-02	1.63156580e-02	1.87990535e-02
655             	-1.24253249e-03	2.63186962e-03	3.51100290e-02	1.63124820e-02	1.87975470e-02
656             	-1.24334396e-03	2.63163123e-03	3.51056712e-02	1.63094917e-02	1.87961796e-02
657             	-1.24433136e-03	2.63129999e-03	3.51005191e-02	1.63059282e-02	1.87945909e-02
658             	-1.24526286e-03	2.63102514e-03	3.50956852e-02	1.63025797e-02	1.87931055e-02
659             	-1.24612750e-03	2.63074814e-03	3.50909292e-02	1.62993371e-02	1.87915921e-02
660             	-1.24689739e-03	2.63052707e-03	3.50867632e-02	1.62964842e-02	1.87902790e-02
661             	-1.24792232e-03	2.63018368e-03	3.50813892e-02	1.62927723e-02	1.87886169e-02
662             	-1.24876055e-03	2.62992503e-03	3.50770931e-02	1.62897860e-02	1.87873071e-02
663             	-1.24954947e-03	2.62969274e-03	3.50725881e-02	1.62867446e-02	1.87858435e-02
664             	-1.25032165e-03	2.62946606e-03	3.50683544e-02	1.62838555e-02	1.87844988e-02
665             	-1.25124572e-03	2.62915927e-03	3.50634031e-02	1.62804558e-02	1.87829473e-02
666             	-1.25210016e-03	2.62891256e-03	3.50587910e-02	1.62772953e-02	1.87814957e-02
667             	-1.25289313e-03	2.62865968e-03	3.50542759e-02	1.62742448e-02	1.87800311e-02
668             	-1.25365698e-03	2.62844345e-03	3.50500618e-02	1.62713739e-02	1.87786879e-02
669             	-1.25446969e-03	2.62818123e-03	3.50455232e-02	1.62682919e-02	1.87772313e-02
670             	-1.25531954e-03	2.62792220e-03	3.50411702e-02	1.62652655e-02	1.87759046e-02
671             	-1.25609365e-03	2.62768213e-03	3.50367434e-02	1.62622781e-02	1.87744654e-02
672             	-1.25686855e-03	2.62745985e-03	3.50324813e-02	1.62593721e-02	1.87731092e-02
673             	-1.25768284e-03	2.62719625e-03	3.50279587e-02	1.62562965e-02	1.87716622e-02
674             	-1.25844480e-03	2.62696595e-03	3.50239050e-02	1.62535077e-02	1.87703973e-02
675             	-1.25918476e-03	2.62674804e-03	3.50196204e-02	1.62506255e-02	1.87689950e-02
676             	-1.25991268e-03	2.62653549e-03	3.50156147e-02	1.62478947e-02	1.87677200e-02
677             	-1.26086746e-03	2.62621554e-03	3.50105739e-02	1.62444195e-02	1.87661544e-02
678             	-1.26153206e-03	2.62603152e-03	3.50068054e-02	1.62418706e-02	1.87649348e-02
679             	-1.26227078e-03	2.62580897e-03	3.50025897e-02	1.62390241e-02	1.87635656e-02
680             	-1.26298136e-03	2.62560116e-03	3.49987098e-02	1.62363735e-02	1.87623362e-02
681             	-1.26391753e-03	2.62528960e-03	3.49937765e-02	1.62329707e-02	1.87608058e-02
682             	-1.26465968e-03	2.62506272e-03	3.49898878e-02	1.62302842e-02	1.87596036e-02
683             	-1.26538029e-03	2.62485110e-03	3.49857814e-02	1.62275104e-02	1.87582710e-02
684             	-1.26624241e-03	2.62456765e-03	3.49813378e-02	1.62244265e-02	1.87569113e-02
685             	-1.26690042e-03	2.62438156e-03	3.49775474e-02	1.62218733e-02	1.87556741e-02
686             	-1.26760866e-03	2.62418155e-03	3.49735328e-02	1.62191577e-02	1.87543750e-02
687             	-1.26838240e-03	2.62394038e-03	3.49692867e-02	1.62162609e-02	1.87530257e-02
688             	-1.26908827e-03	2.62373076e-03	3.49655075e-02	1.62136655e-02	1.87518420e-02
689             	-1.26999421e-03	2.62342837e-03	3.49607517e-02	1.62103817e-02	1.87503701e-02
690             	-1.27072047e-03	2.62320209e-03	3.49569501e-02	1.62077546e-02	1.87491955e-02
691             	-1.27142609e-03	2.62299284e-03	3.49529605e-02	1.62050542e-02	1.87479064e-02
692             	-1.27225198e-03	2.62272318e-03	3.49486921e-02	1.62020941e-02	1.87465980e-02
693             	-1.27288464e-03	2.62254603e-03	3.49450371e-02	1.61996339e-02	1.87454032e-02
694             	-1.27359398e-03	2.62234255e-03	3.49410719e-02	1.61969420e-02	1.87441299e-02
695             	-1.27434916e-03	2.62210920e-03	3.49369492e-02	1.61941254e-02	1.87428237e-02
696             	-1.27520810e-03	2.62182208e-03	3.49326324e-02	1.61911081e-02	1.87415243e-02
697             	-1.27593435e-03	2.62160521e-03	3.49286371e-02	1.61883842e-02	1.87402529e-02
698             	-1.27660066e-03	2.62139760e-03	3.49249540e-02	1.61858764e-02	1.87390777e-02
699             	-1.27727022e-03	2.62121604e-03	3.49211500e-02	1.61833048e-02	1.87378452e-02
700             	-1.27811337e-03	2.62093519e-03	3.49168962e-02	1.61803347e-02	1.87365615e-02
701             	-1.27885569e-03	2.62071197e-03	3.49128655e-02	1.61775771e-02	1.87352884e-02
702             	-1.27953705e-03	2.62049672e-03	3.49091441e-02	1.61750350e-02	1.87341091e-02
703             	-1.28021095e-03	2.62031034e-03	3.49053523e-02	1.61724652e-02	1.87328871e-02
704             	-1.28104249e-03	2.62003245e-03	3.49011555e-02	1.61695353e-02	1.87316202e-02
705             	-1.28172664e-03	2.61983637e-03	3.48972639e-02	1.61669053e-02	1.87303586e-02
706             	-1.28242671e-03	2.61961197e-03	3.48935114e-02	1.61643290e-02	1.87291824e-02
707             	-1.28312195e-03	2.61941415e-03	3.48896990e-02	1.61617275e-02	1.87279714e-02
708             	-1.28396184e-03	2.61913108e-03	3.48855113e-02	1.61587938e-02	1.87267175e-02
709             	-1.28464369e-03	2.61893499e-03	3.48816637e-02	1.61561881e-02	1.87254755e-02
710             	-1.28535797e-03	2.61870517e-03	3.48778987e-02	1.61535914e-02	1.87243073e-02
711             	-1.28600982e-03	2.61851878e-03	3.48742554e-02	1.61511179e-02	1.87231375e-02
712             	-1.28684642e-03	2.61824165e-03	3.48701131e-02	1.61482101e-02	1.87219030e-02
713             	-1.28752222e-03	2.61804751e-03	3.48663003e-02	1.61456279e-02	1.87206723e-02
714             	-1.28822248e-03	2.61782202e-03	3.48625736e-02	1.61430643e-02	1.87195093e-02
715             	-1.28885045e-03	2.61764410e-03	3.48590102e-02	1.61406547e-02	1.87183556e-02
716             	-1.28965471e-03	2.61737978e-03	3.48549686e-02	1.61378296e-02	1.87171390e-02
717             	-1.29030544e-03	2.61719500e-03	3.48512462e-02	1.61353176e-02	1.87159285e-02
718             	-1.29098929e-03	2.61697582e-03	3.48475782e-02	1.61327998e-02	1.87147784e-02
719             	-1.29160390e-03	2.61680226e-03	3.48440818e-02	1.61304370e-02	1.87136448e-02
720             	-1.29240989e-03	2.61653665e-03	3.48400178e-02	1.61275990e-02	1.87124188e-02
721             	-1.29301198e-03	2.61637159e-03	3.48365232e-02	1.61252496e-02	1.87112736e-02
722             	-1.29368754e-03	2.61615530e-03	3.48328851e-02	1.61227550e-02	1.87101301e-02
723             	-1.29429930e-03	2.61598132e-03	3.48294198e-02	1.61204106e-02	1.87090092e-02
724             	-1.29509221e-03	2.61572096e-03	3.48254128e-02	1.61176142e-02	1.87077986e-02
725             	-1.29568517e-03	2.61555814e-03	3.48219699e-02	1.61152998e-02	1.87066701e-02
726             	-1.29635118e-03	2.61534479e-03	3.48183742e-02	1.61128359e-02	1.87055383e-02
727             	-1.29691263e-03	2.61519373e-03	3.48150365e-02	1.61106056e-02	1.87044309e-02
728             	-1.29770258e-03	2.61493388e-03	3.48110666e-02	1.61078307e-02	1.87032359e-02
729             	-1.29830750e-03	2.61476262e-03	3.48076268e-02	1.61055059e-02	1.87021209e-02
730             	-1.29897789e-03	2.61454550e-03	3.48040477e-02	1.61030459e-02	1.87010017e-02
731             	-1.29953769e-03	2.61439289e-03	3.48007553e-02	1.61008400e-02	1.86999153e-02
732             	-1.30030858e-03	2.61414063e-03	3.47968698e-02	1.60981263e-02	1.86987435e-02
733             	-1.30086022e-03	2.61398487e-03	3.47936189e-02	1.60959492e-02	1.86976697e-02
734             	-1.30153199e-03	2.61377117e-03	3.47900693e-02	1.60935027e-02	1.86965666e-02
735             	-1.30210471e-03	2.61361191e-03	3.47867770e-02	1.60912838e-02	1.86954932e-02
736             	-1.30282537e-03	2.61337503e-03	3.47830732e-02	1.60887112e-02	1.86943620e-02
737             	-1.30338864e-03	2.61321707e-03	3.47798326e-02	1.60865276e-02	1.86933049e-02
738             	-1.30407126e-03	2.61299839e-03	3.47762752e-02	1.60840664e-02	1.86922089e-02
739             	-1.30465075e-03	2.61283452e-03	3.47729956e-02	1.60818471e-02	1.86911486e-02
740             	-1.30535905e-03	2.61260262e-03	3.47693517e-02	1.60793168e-02	1.86900349e-02
741             	-1.30591681e-03	2.61244531e-03	3.47661494e-02	1.60771579e-02	1.86889915e-02
742             	-1.30659116e-03	2.61222974e-03	3.47626305e-02	1.60747241e-02	1.86879064e-02
743             	-1.30716823e-03	2.61206516e-03	3.47593845e-02	1.60725240e-02	1.86868605e-02
744             	-1.30786278e-03	2.61183911e-03	3.47558029e-02	1.60700387e-02	1.86857642e-02
745             	-1.30841869e-03	2.61168110e-03	3.47526278e-02	1.60678952e-02	1.86847326e-02
746             	-1.30908801e-03	2.61146735e-03	3.47491390e-02	1.60654815e-02	1.86836575e-02
747             	-1.30966227e-03	2.61129801e-03	3.47459292e-02	1.60633023e-02	1.86826269e-02
748             	-1.31035029e-03	2.61108045e-03	3.47423797e-02	1.60608396e-02	1.86815401e-02
749             	-1.31090165e-03	2.61092296e-03	3.47392433e-02	1.60587200e-02	1.86805233e-02
750             	-1.31156639e-03	2.61071098e-03	3.47357814e-02	1.60563243e-02	1.86794571e-02
751             	-1.31214361e-03	2.61053885e-03	3.47325833e-02	1.60541480e-02	1.86784352e-02
752             	-1.31282195e-03	2.61032465e-03	3.47290799e-02	1.60517180e-02	1.86773619e-02
753             	-1.31337104e-03	2.61016273e-03	3.47259693e-02	1.60496136e-02	1.86763557e-02
754             	-1.31403644e-03	2.60995576e-03	3.47225120e-02	1.60472196e-02	1.86752924e-02
755             	-1.31461160e-03	2.60978344e-03	3.47193448e-02	1.60450608e-02	1.86742840e-02
756             	-1.31528093e-03	2.60957297e-03	3.47158841e-02	1.60426611e-02	1.86732230e-02
757             	-1.31583276e-03	2.60940866e-03	3.47127795e-02	1.60405570e-02	1.86722225e-02
758             	-1.31649447e-03	2.60920278e-03	3.47093455e-02	1.60381783e-02	1.86711672e-02
759             	-1.31707223e-03	2.60902839e-03	3.47061872e-02	1.60360214e-02	1.86701658e-02
760             	-1.31773382e-03	2.60882109e-03	3.47027635e-02	1.60336479e-02	1.86691156e-02
761             	-1.31828668e-03	2.60865565e-03	3.46996691e-02	1.60315479e-02	1.86681212e-02
762             	-1.31895071e-03	2.60844407e-03	3.46962317e-02	1.60291651e-02	1.86670666e-02
763             	-1.31952091e-03	2.60827733e-03	3.46931165e-02	1.60270373e-02	1.86660791e-02
764             	-1.32016956e-03	2.60807118e-03	3.46897366e-02	1.60246988e-02	1.86650379e-02
765             	-1.32070000e-03	2.60791899e-03	3.46867151e-02	1.60226576e-02	1.86640576e-02
766             	-1.32133067e-03	2.60772126e-03	3.46833759e-02	1.60203573e-02	1.86630186e-02
767             	-1.32188526e-03	2.60755946e-03	3.46803030e-02	1.60182662e-02	1.86620367e-02
768             	-1.32251865e-03	2.60735926e-03	3.46769725e-02	1.60159676e-02	1.86610049e-02
769             	-1.32305173e-03	2.60720511e-03	3.46739582e-02	1.60139274e-02	1.86600308e-02
770             	-1.32368243e-03	2.60700729e-03	3.46706402e-02	1.60116377e-02	1.86590025e-02
771             	-1.32424296e-03	2.60684240e-03	3.46675705e-02	1.60095423e-02	1.86580282e-02
772             	-1.32487288e-03	2.60664358e-03	3.46642692e-02	1.60072617e-02	1.86570075e-02
773             	-1.32540610e-03	2.60648866e-03	3.46612684e-02	1.60052281e-02	1.86560403e-02
774             	-1.32602972e-03	2.60629366e-03	3.46579844e-02	1.60029625e-02	1.86550219e-02
775             	-1.32658856e-03	2.60612884e-03	3.46549305e-02	1.60008767e-02	1.86540538e-02
776             	-1.32720994e-03	2.60593335e-03	3.46516660e-02	1.59986230e-02	1.86530429e-02
777             	-1.32773690e-03	2.60578030e-03	3.46486923e-02	1.59966092e-02	1.86520830e-02
778             	-1.32834552e-03	2.60559125e-03	3.46454606e-02	1.59943848e-02	1.86510758e-02
779             	-1.32888980e-03	2.60543172e-03	3.46424549e-02	1.59923376e-02	1.86501173e-02
780             	-1.32949068e-03	2.60524446e-03	3.46392576e-02	1.59901381e-02	1.86491195e-02
781             	-1.33000255e-03	2.60509710e-03	3.46363361e-02	1.59881655e-02	1.86481706e-02
782             	-1.33059485e-03	2.60491462e-03	3.46331648e-02	1.59859875e-02	1.86471772e-02
783             	-1.33112887e-03	2.60475887e-03	3.46302023e-02	1.59839723e-02	1.86462300e-02
784             	-1.33171832e-03	2.60457608e-03	3.46270557e-02	1.59818095e-02	1.86452462e-02
785             	-1.33222270e-03	2.60443129e-03	3.46241721e-02	1.59798634e-02	1.86443087e-02
786             	-1.33280555e-03	2.60425231e-03	3.46210471e-02	1.59777180e-02	1.86433291e-02
787             	-1.33333207e-03	2.60409903e-03	3.46181228e-02	1.59757293e-02	1.86423935e-02
